col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16
96,0,1,0,1,0,0,1,56,63,55,57,58,69,3,0
88,1,0,0,0,1,0,1,64,69,65,64,60,51,1,1080
21,1,0,0,1,0,0,0,52,45,50,56,55,57,6,810
33,0,0,0,0,1,0,0,49,48,51,47,47,52,1,0
30,0,0,0,1,0,0,0,68,60,48,58,64,49,4,0
46,0,1,0,0,0,0,1,45,38,45,36,42,42,2,0
90,1,0,1,0,1,0,1,68,57,55,64,60,61,3,970
97,1,0,0,0,0,0,1,64,61,58,58,67,50,3,1220
67,0,1,0,0,0,1,1,56,50,45,35,50,39,7,0
79,0,0,0,0,0,3,1,51,55,55,56,50,71,2,0
69,0,1,0,1,0,0,1,41,38,35,38,31,47,10,0
96,1,0,0,0,1,0,1,61,66,55,59,58,71,3,1150
90,0,1,0,1,0,0,1,52,52,66,48,55,54,7,0
26,0,0,1,0,0,0,1,59,69,47,44,47,54,1,0
36,1,0,1,0,1,0,0,66,57,54,55,56,49,1,930
70,0,0,0,0,1,0,0,56,48,61,63,67,52,4,0
15,0,1,0,1,0,0,1,61,60,64,58,44,57,3,0
50,0,1,0,1,0,0,0,41,42,39,59,37,51,3,0
80,0,0,1,1,0,0,1,71,67,64,60,60,52,1,0
11,0,1,0,1,0,1,1,40,36,38,22,32,26,5,0
22,1,0,1,0,1,0,1,44,57,40,57,50,45,1,640
39,0,0,0,0,0,0,0,56,57,66,54,56,51,2,0
90,1,0,1,1,0,3,0,54,66,49,61,62,57,6,960
78,0,0,1,0,1,0,0,66,60,65,53,56,49,1,0
61,1,0,0,0,1,0,0,56,60,66,61,64,55,2,1080
27,0,1,0,1,0,2,0,37,31,39,37,51,46,6,0
98,1,1,0,0,0,0,1,66,69,66,65,67,74,2,1430
75,0,0,0,1,0,1,1,56,51,66,37,31,43,4,0
89,0,0,0,0,1,0,1,59,60,64,62,64,55,7,0
97,1,0,1,1,0,0,1,53,39,54,62,55,58,2,770
12,0,1,0,1,0,0,1,49,45,45,51,47,54,5,0
37,0,1,0,1,0,1,0,54,43,55,30,35,34,9,0
58,0,1,0,0,1,0,0,59,69,51,54,55,49,3,0
19,0,0,0,0,0,0,0,39,48,57,49,35,41,1,0
52,0,0,1,0,1,1,1,44,60,44,51,40,44,11,0
71,1,0,0,0,0,0,0,62,41,50,60,65,59,2,830
95,1,1,0,0,0,2,1,49,48,36,51,50,41,4,790
68,1,0,1,0,1,0,1,71,66,60,54,60,81,0,1050
48,0,0,0,0,1,0,0,44,45,39,57,38,54,1,0
10,0,1,0,1,0,1,0,39,39,41,30,38,43,7,0
6,0,0,1,0,1,1,0,50,51,50,57,60,46,3,0
85,0,0,0,0,1,0,0,56,49,62,53,58,52,1,0
24,0,1,0,1,0,0,0,37,42,61,43,46,47,7,0
10,0,0,0,0,1,0,0,50,54,49,44,41,44,3,0
12,0,1,0,1,0,0,0,42,42,48,46,49,43,3,0
68,1,1,0,1,0,0,1,51,63,53,39,48,50,3,810
86,1,0,1,0,1,0,0,61,66,50,57,63,39,1,1080
65,0,1,0,1,0,0,1,51,40,54,52,53,48,6,0
6,1,0,1,1,0,0,0,56,60,66,57,60,59,4,960
61,0,1,0,1,0,0,1,49,52,50,60,47,45,5,0
94,1,0,1,0,0,0,1,66,56,60,65,62,70,1,1130
11,0,0,0,0,0,0,0,59,54,55,57,56,52,2,0
20,0,0,0,0,0,0,1,46,45,50,59,44,66,2,0
51,0,1,0,1,0,0,1,44,54,40,45,46,42,8,0
99,1,0,1,0,1,0,1,66,61,66,57,64,58,4,1230
82,0,0,0,0,0,0,1,68,60,62,62,65,57,2,0
41,1,0,0,1,0,0,0,47,49,59,37,52,57,2,750
31,0,0,1,0,0,1,0,35,35,62,34,35,39,2,0
30,1,0,0,1,0,0,1,46,39,40,49,49,55,2,660
20,1,0,0,0,0,0,0,45,48,46,40,41,48,1,570
38,0,0,1,0,1,0,0,66,69,49,57,64,60,4,0
70,1,0,0,0,1,0,1,68,69,61,60,64,61,3,1070
28,0,0,1,0,0,0,1,59,48,46,56,56,47,1,0
55,0,0,1,0,0,0,0,64,63,65,64,62,54,1,0
82,1,0,1,0,1,1,0,50,49,45,52,49,45,2,870
10,0,0,0,0,0,0,0,49,54,61,53,47,51,3,0
99,1,0,0,0,0,0,1,57,53,66,60,65,52,1,1030
64,1,0,1,0,0,0,0,60,55,48,63,60,61,6,980
87,0,0,1,0,1,0,1,59,69,62,55,53,56,3,0
74,0,0,1,0,1,0,1,64,51,66,61,64,51,2,0
87,0,0,0,0,1,0,1,56,66,55,54,53,66,3,0
50,0,1,0,1,0,0,0,56,57,49,54,58,52,4,0
90,1,0,1,0,1,0,0,61,53,61,64,67,55,3,1010
73,1,1,0,1,0,0,0,59,49,61,58,65,61,1,1140
31,0,0,0,0,0,0,0,64,54,61,48,65,57,2,0
81,1,0,1,0,1,0,1,66,64,51,62,62,54,2,1220
93,0,0,1,0,1,0,0,61,54,62,55,60,46,2,0
85,1,0,0,0,0,0,1,56,63,35,54,60,47,3,880
59,0,0,1,0,1,1,1,42,42,54,44,38,44,5,0
28,1,0,0,0,1,0,1,59,48,46,60,62,52,4,790
95,1,0,1,0,1,0,1,66,69,54,60,62,57,4,1210
83,0,0,1,1,0,0,1,61,54,50,57,60,48,2,0
74,0,1,0,1,0,0,1,54,48,57,61,46,47,4,0
20,0,0,0,0,0,0,1,41,48,45,53,40,56,1,0
13,0,1,0,0,0,0,0,44,46,58,36,44,51,3,0
94,0,0,0,0,0,0,0,60,52,65,57,62,46,4,0
53,1,0,0,1,0,0,1,66,57,48,57,51,56,1,930
96,0,0,1,0,1,0,1,42,66,57,55,65,69,4,0
81,0,0,1,0,1,0,0,71,72,66,59,67,57,4,0
95,1,0,1,0,1,0,0,68,72,44,55,67,37,0,1170
58,0,1,0,1,0,2,1,50,50,52,59,56,48,4,0
93,1,1,0,0,0,0,1,57,64,45,55,50,66,4,990
89,0,1,0,1,0,0,0,54,47,58,62,65,52,8,0
81,1,0,0,0,1,0,0,51,66,56,60,53,51,3,1090
64,0,0,0,0,1,0,0,59,42,62,51,60,55,1,0
80,0,0,1,0,0,0,1,57,54,61,61,58,46,2,0
27,0,1,0,0,0,1,0,36,40,37,54,37,44,8,0
58,0,1,0,1,0,0,1,44,42,61,61,62,71,2,0
73,1,0,1,0,0,0,0,56,60,48,54,64,58,0,910
77,0,0,0,0,0,0,1,44,54,55,47,51,62,2,0
69,1,1,0,1,0,0,1,66,57,53,60,67,50,3,940
37,0,0,0,1,0,0,1,59,57,50,59,38,42,3,0
35,0,0,1,0,1,0,1,56,54,65,58,56,69,2,0
93,1,0,0,1,0,2,1,56,46,61,40,58,52,8,850
91,1,0,1,0,1,0,0,64,66,38,54,55,50,5,960
11,0,0,1,0,1,0,0,49,51,53,40,33,44,11,0
70,1,0,1,0,1,0,0,51,51,56,54,60,48,3,920
56,0,0,0,1,0,0,1,51,51,43,60,58,56,4,0
38,0,1,0,1,0,0,0,42,48,41,28,47,20,2,0
63,0,0,0,0,1,0,1,45,39,48,51,53,41,4,0
99,1,0,0,1,0,0,0,59,57,44,49,67,64,2,1170
29,0,0,1,0,0,0,0,54,39,66,57,55,54,4,0
87,1,0,0,0,1,0,1,64,69,58,61,65,57,6,1180
23,0,0,0,0,1,0,1,43,48,35,47,38,44,3,0
40,0,0,0,0,1,0,0,49,55,55,48,62,44,1,0
82,0,1,0,0,0,0,1,49,45,51,54,58,54,3,0
97,1,0,0,0,1,0,1,66,60,61,61,64,54,4,1280
81,1,0,0,0,1,0,1,59,54,66,54,58,60,4,840
20,0,0,0,1,0,0,0,49,49,32,45,51,41,10,0
78,0,0,0,0,0,0,1,43,44,50,51,47,42,5,0
99,1,1,0,0,1,0,1,66,72,66,65,65,62,7,1300
86,1,1,0,0,0,0,1,50,41,45,49,44,42,7,570
31,0,0,0,0,0,0,0,61,57,65,49,62,53,2,0
58,0,0,0,1,0,2,1,39,48,60,36,38,56,2,0
51,1,0,0,0,1,0,0,56,58,66,59,64,49,6,1050
3,0,1,0,0,0,1,1,42,39,38,36,38,42,0,0
14,0,0,0,0,0,0,0,49,48,40,55,47,56,5,0
51,0,1,0,1,0,2,1,51,42,66,51,57,59,5,0
77,1,0,0,0,1,0,0,61,66,65,50,60,55,2,1140
21,1,0,1,0,1,0,0,64,60,48,53,60,48,2,1040
43,1,0,0,0,0,1,0,37,42,40,47,38,52,7,610
23,0,1,0,1,0,0,1,54,48,36,53,40,48,0,0
93,1,0,1,0,1,1,1,48,46,50,60,51,48,0,780
83,1,1,0,0,0,0,1,64,66,66,65,67,52,8,1260
80,0,1,0,1,0,2,0,37,42,52,46,49,57,2,0
52,1,1,0,1,0,0,0,61,45,55,42,58,52,1,880
40,1,1,0,1,0,0,1,64,45,62,57,53,69,3,840
43,0,0,0,0,1,0,0,54,45,42,51,53,57,4,0
92,1,0,1,0,1,0,0,49,60,50,63,58,42,13,1090
24,0,0,0,0,0,0,0,34,48,40,49,55,56,1,0
56,0,0,0,0,1,0,0,59,57,64,56,51,64,1,0
23,0,0,1,0,0,0,1,49,60,64,51,56,56,0,0
71,1,0,0,0,1,0,0,61,66,51,53,67,52,2,1120
69,0,0,1,0,0,1,0,38,41,39,43,45,33,5,0
32,0,1,0,0,1,0,1,50,52,43,54,49,43,5,0
4,0,1,0,1,0,2,1,33,36,49,50,39,41,9,0
9,1,0,0,0,1,0,0,56,37,46,55,55,51,2,760
83,0,0,0,0,0,0,1,51,58,66,56,49,65,3,0
96,1,0,0,0,0,0,1,66,69,65,56,67,52,2,1150
70,0,0,0,0,1,0,1,36,30,55,52,37,50,4,0
11,0,0,0,0,1,0,0,44,39,41,32,39,47,2,0
87,0,0,0,0,0,0,1,42,46,50,63,51,62,2,0
57,0,0,1,0,0,0,1,51,54,64,57,56,53,2,0
14,0,0,1,0,0,0,1,43,54,48,47,33,41,4,0
39,0,1,0,1,0,0,1,32,38,42,58,31,47,1,0
41,0,0,0,0,0,0,0,38,40,44,48,37,55,3,0
22,1,0,0,0,0,0,1,49,51,51,46,46,53,6,600
82,0,0,0,0,0,0,0,59,60,34,52,49,48,3,0
85,1,0,1,0,1,1,1,61,72,40,40,42,53,1,800
34,0,0,0,0,0,0,0,66,50,44,62,62,51,2,0
94,1,0,0,0,0,0,1,49,42,62,61,62,60,1,830
16,0,1,0,0,0,0,0,39,54,60,57,49,43,2,0
67,0,0,0,1,0,0,1,34,42,46,55,38,46,4,0
93,1,0,0,1,0,0,1,61,55,65,54,59,55,5,970
75,0,1,0,1,0,1,0,49,51,61,30,60,49,7,0
83,0,0,0,0,0,0,1,49,66,59,45,49,41,2,0
63,0,0,0,0,0,0,1,50,52,66,56,64,57,3,0
57,1,0,1,0,1,0,0,66,72,40,38,56,44,2,1140
89,0,0,1,0,1,0,0,68,57,62,52,64,54,1,0
39,0,0,1,1,0,1,0,37,45,60,38,51,50,5,0
52,1,0,1,0,0,1,1,51,63,50,59,55,50,2,740
64,0,0,0,0,0,0,1,51,51,34,62,46,59,4,0
68,1,0,0,0,0,0,1,49,54,49,59,58,58,1,780
89,0,0,0,1,0,0,0,66,64,53,60,67,53,1,0
81,0,0,1,0,1,0,1,46,60,50,57,53,71,2,0
56,0,0,1,0,0,0,1,61,48,49,63,60,66,2,0
14,1,0,0,0,0,0,0,65,56,44,55,60,51,6,960
83,0,1,0,1,0,1,1,26,39,45,32,29,24,8,0
33,1,0,0,1,0,0,1,57,55,51,59,46,54,3,770
87,1,0,1,0,1,3,0,54,61,51,57,56,56,2,990
91,1,0,1,0,1,0,1,64,72,57,59,65,60,0,1090
8,0,0,0,0,0,0,1,42,36,51,40,35,45,1,0
79,0,1,0,1,0,0,1,64,54,59,50,47,44,3,0
45,0,1,0,0,0,0,1,51,49,43,63,53,51,3,0
49,0,0,1,0,0,0,1,49,52,53,45,49,52,0,0
87,1,0,0,0,1,1,1,64,66,60,54,47,41,2,910
85,0,0,0,0,0,0,0,59,60,44,62,64,60,2,0
94,0,1,0,1,0,0,0,50,45,47,52,55,60,1,0
68,1,0,1,0,1,0,0,66,60,64,61,65,54,1,1210
69,1,0,0,0,1,0,1,61,57,56,60,58,49,6,900
53,1,0,1,0,1,0,0,61,55,44,56,62,48,3,960
35,1,0,1,0,1,0,0,50,42,39,46,44,56,9,600
92,1,0,1,0,1,0,0,62,57,48,60,62,55,3,1060
95,1,0,1,0,1,0,0,64,69,49,63,67,63,2,1340
32,0,1,0,1,0,0,0,49,40,42,43,60,46,3,0
12,0,1,0,0,0,1,0,39,40,52,44,49,63,3,0
86,0,1,0,0,0,0,1,59,58,50,57,53,51,6,0
89,1,0,0,1,0,0,1,56,72,35,60,58,51,5,1240
24,0,0,1,0,0,0,0,68,57,63,47,38,43,3,0
18,0,1,0,1,0,0,0,52,40,60,40,37,38,0,0
95,1,0,0,0,1,0,0,61,60,53,58,60,67,3,1130
14,0,0,0,0,1,0,1,49,39,66,51,46,58,1,0
36,0,1,0,1,0,0,1,41,41,54,35,39,35,1,0
97,0,0,1,0,1,0,1,66,61,45,56,60,58,2,0
57,1,0,1,0,1,0,0,50,54,40,48,57,44,2,830
64,0,0,0,0,1,0,1,51,49,49,59,58,56,1,0
96,0,0,0,0,0,0,0,51,48,66,59,47,46,2,0
81,0,1,0,1,0,0,1,54,54,49,43,45,49,5,0
65,1,0,1,0,1,0,1,56,54,50,59,44,51,2,850
81,0,1,0,1,0,0,1,56,54,59,53,46,69,1,0
81,0,1,0,0,0,0,1,54,46,63,63,52,62,3,0
72,1,0,0,0,0,0,1,52,60,65,57,56,51,1,840
62,0,1,0,1,0,0,0,37,57,51,48,58,62,3,0
24,0,0,0,0,0,0,0,34,42,34,53,38,47,1,0
70,0,0,0,0,0,0,1,68,72,66,63,53,58,2,0
82,1,0,0,1,0,0,0,56,40,51,56,67,59,5,1030
72,0,0,0,0,1,0,1,59,54,66,62,54,43,1,0
58,1,0,0,0,0,0,0,59,63,38,45,58,63,2,1020
92,1,0,1,0,1,0,0,64,60,42,65,67,47,2,1000
39,0,1,0,0,0,0,1,43,40,47,38,33,34,3,0
22,0,1,0,1,0,0,0,50,40,47,48,46,42,5,0
51,0,0,0,0,1,0,0,61,58,59,45,51,49,1,0
81,0,1,0,1,0,0,1,66,48,46,56,62,59,2,0
69,1,0,0,0,1,0,0,49,48,51,53,65,48,2,980
91,0,0,0,1,0,0,0,46,54,42,39,46,71,1,0
20,0,0,0,1,0,2,0,46,48,43,53,53,54,2,0
1,1,1,0,0,1,0,1,66,51,50,59,53,46,5,800
94,0,0,1,0,1,0,1,54,51,55,65,62,69,1,0
61,0,1,0,0,1,0,1,56,52,56,61,64,60,3,0
84,1,1,0,0,0,0,1,71,66,66,60,53,63,4,900
46,1,1,0,1,0,0,0,51,47,39,36,60,37,0,560
51,0,0,1,0,1,0,0,46,51,55,52,46,53,5,0
80,0,0,0,0,1,0,1,54,51,57,59,54,60,6,0
57,0,0,1,0,0,1,1,45,43,61,51,47,80,1,0
53,0,0,0,0,0,0,1,44,45,50,56,42,53,2,0
86,1,0,1,0,0,0,0,51,72,62,60,64,57,0,1030
51,0,0,1,1,0,1,1,40,45,41,54,44,41,4,0
94,0,0,1,0,1,0,0,64,66,32,63,64,54,4,0
92,1,0,1,0,1,0,1,56,45,37,63,42,54,1,670
75,0,0,0,0,0,0,1,51,69,44,52,53,45,0,0
74,1,0,1,0,1,0,1,56,55,66,62,62,57,1,1030
76,0,1,0,1,0,0,1,46,48,66,57,55,60,1,0
40,0,0,0,0,1,0,1,51,52,40,57,49,44,2,0
16,0,1,0,1,0,0,0,51,54,54,34,38,43,3,0
67,0,0,0,0,0,0,1,54,57,41,55,56,46,4,0
62,0,0,0,0,0,0,1,34,48,60,45,49,44,7,0
18,1,0,0,0,0,0,1,44,33,41,56,42,46,3,580
93,1,0,1,0,1,0,0,68,69,63,57,64,54,3,1100
31,0,0,0,0,0,0,0,44,72,57,51,60,48,5,0
42,0,1,0,1,0,2,1,54,41,55,47,45,41,7,0
74,1,0,1,0,0,0,1,49,60,62,61,58,63,2,1040
54,0,1,0,1,0,2,1,46,34,38,44,33,46,11,0
64,1,1,0,0,0,0,0,66,58,54,64,64,55,6,1170
2,0,1,0,1,0,2,0,42,30,33,49,46,49,11,0
64,0,1,0,1,0,1,1,35,39,36,28,44,38,8,0
59,0,0,0,0,1,0,1,49,45,57,61,58,58,7,0
32,0,0,1,0,1,0,0,66,66,47,42,61,48,3,0
27,0,0,0,0,0,0,0,54,66,51,45,47,50,1,0
15,0,0,0,0,0,0,0,43,45,34,42,40,42,0,0
32,0,0,1,0,1,0,0,54,66,37,47,53,45,1,0
97,0,0,0,0,1,0,0,66,72,59,64,67,58,4,0
77,0,0,0,0,0,0,0,49,58,53,59,51,56,4,0
94,0,0,0,0,0,0,1,54,57,45,59,56,50,0,0
25,0,0,0,1,0,2,1,32,32,51,21,37,41,4,0
93,1,0,1,0,1,0,1,59,61,51,63,55,64,2,1020
21,0,0,1,0,0,0,1,34,39,42,45,44,51,3,0
15,0,0,1,0,1,0,1,50,45,56,63,47,59,2,0
54,1,0,1,0,1,0,0,49,51,59,49,53,59,2,790
40,1,0,0,0,1,0,0,44,40,49,50,51,49,3,750
29,0,0,0,0,0,0,0,32,39,65,28,31,38,4,0
73,1,0,0,1,0,0,1,43,41,46,65,56,53,3,740
87,1,1,0,1,0,0,0,49,60,65,61,67,54,4,1150
59,0,0,0,0,0,0,1,59,63,51,61,60,60,1,0
48,0,0,1,0,1,0,0,48,45,35,50,59,43,2,0
10,0,1,0,0,1,0,0,38,48,65,57,55,60,7,0
83,1,0,0,1,0,0,0,62,46,52,52,63,38,2,960
95,1,0,1,0,1,0,1,68,69,54,58,52,52,2,1130
72,1,1,0,0,0,3,1,44,44,43,59,44,57,1,790
90,1,0,1,0,1,0,0,64,60,60,62,67,54,2,1200
29,0,1,0,0,1,0,1,39,39,56,59,42,63,8,0
46,0,0,1,1,0,1,1,32,39,34,39,31,26,3,0
96,1,0,1,0,1,0,1,57,72,49,48,45,52,3,1200
71,1,0,0,0,0,0,1,64,66,66,56,51,62,1,920
61,0,0,1,0,0,0,1,44,48,66,57,53,55,4,0
72,0,0,0,0,1,0,0,54,46,54,58,53,57,1,0
17,0,1,0,1,0,2,1,38,42,34,32,35,36,5,0
95,1,1,0,1,0,0,0,53,54,66,58,59,64,1,980
23,0,1,0,1,0,0,1,42,51,52,51,51,46,4,0
66,0,1,0,1,0,0,1,56,39,47,42,42,44,4,0
95,1,0,1,0,1,0,0,71,72,51,57,65,62,0,1550
13,0,0,0,0,1,0,1,46,42,43,51,40,50,3,0
89,1,0,1,0,1,0,0,64,55,46,60,64,53,2,1186
75,0,0,0,0,0,0,1,54,52,66,59,51,50,2,0
96,0,0,0,0,1,0,0,66,60,48,54,60,57,6,0
42,1,0,1,0,1,0,1,44,58,52,59,58,55,1,870
84,0,0,0,1,0,0,1,59,66,57,63,65,76,1,0
54,0,0,0,0,0,0,0,50,42,47,50,55,54,2,0
28,0,1,0,0,1,3,1,56,45,44,61,42,67,4,0
86,1,0,1,0,1,0,1,54,60,61,58,62,57,2,830
43,0,1,0,1,0,1,1,39,42,36,44,39,31,4,0
87,1,0,0,0,0,0,0,49,57,43,61,60,53,1,930
13,0,1,0,1,0,0,0,45,47,47,35,41,46,3,0
49,1,0,1,0,1,0,0,49,51,61,58,64,58,8,880
53,0,0,0,0,0,0,0,61,54,55,60,55,51,6,0
15,0,1,0,1,0,0,0,54,45,51,48,42,56,8,0
89,0,0,1,0,1,0,0,64,69,65,64,64,62,2,0
83,1,0,1,0,1,0,0,49,66,66,63,60,77,1,880
80,0,0,1,0,1,0,0,44,55,50,55,62,58,13,0
27,0,0,1,0,0,0,1,37,45,50,59,53,48,2,0
69,0,0,0,0,1,0,1,66,57,61,53,51,91,2,0
88,1,0,0,0,0,0,1,56,58,49,54,60,65,9,1050
26,1,0,0,0,1,0,1,39,35,52,47,42,31,2,540
81,1,0,1,0,1,0,1,49,46,58,45,58,49,1,790
53,1,0,1,0,1,0,1,59,60,45,61,58,52,1,930
55,0,0,1,0,1,0,1,42,39,56,39,42,46,5,0
66,1,0,0,0,1,0,0,61,72,48,49,64,47,0,1220
82,0,0,0,0,0,0,1,42,48,53,63,51,60,3,0
28,0,0,0,1,0,0,1,54,48,40,57,46,49,4,0
61,0,0,0,1,0,0,0,49,46,34,52,47,49,2,0
46,0,1,0,0,0,0,1,59,52,46,51,47,41,2,0
86,1,0,0,0,0,0,0,61,72,46,63,67,55,2,1300
64,0,0,0,1,0,0,0,59,51,54,62,65,49,2,0
85,1,0,1,0,1,0,1,66,72,39,52,62,52,7,1060
55,0,0,0,0,1,1,1,37,48,51,37,37,45,4,0
85,0,0,0,0,1,0,0,66,69,62,54,65,63,3,0
51,0,0,0,0,1,1,1,47,36,51,40,40,42,4,0
24,1,1,0,1,0,0,0,59,51,52,50,46,49,9,800
77,1,0,0,0,1,0,0,68,66,60,53,67,71,1,1090
2,0,1,0,0,0,0,1,49,36,57,36,42,54,3,0
56,1,0,0,1,0,0,1,61,66,66,55,64,54,1,810
45,1,1,0,1,0,0,0,56,72,45,45,62,57,1,990
40,1,0,1,1,0,0,0,57,55,47,59,62,45,1,1020
34,0,0,0,0,0,0,0,42,49,31,58,53,50,3,0
32,0,1,0,1,0,0,1,32,42,43,26,37,56,3,0
41,0,0,0,0,1,0,0,59,63,52,55,64,41,2,0
47,0,1,0,1,0,0,0,46,48,47,59,64,55,1,0
60,0,0,1,0,0,0,1,49,60,60,59,47,47,7,0
29,0,1,0,1,0,2,0,51,39,54,48,52,48,4,0
95,1,0,0,0,1,0,1,56,57,41,58,62,63,1,900
43,0,1,0,1,0,0,0,34,33,55,32,46,34,1,0
17,0,0,1,0,1,0,0,42,63,46,43,37,34,8,0
31,0,0,0,0,1,0,0,51,45,36,47,51,52,4,0
73,1,0,0,0,1,0,0,44,60,61,53,58,59,1,1070
22,0,1,0,0,0,0,0,56,69,44,52,56,39,2,0
85,1,0,0,1,0,0,0,54,66,59,65,62,61,5,910
9,0,0,0,0,1,0,0,43,42,43,40,49,40,4,0
49,0,1,0,1,0,0,1,54,51,50,51,47,52,4,0
49,0,1,0,0,0,0,0,52,58,51,54,51,39,2,0
28,0,0,0,0,0,0,1,54,57,59,54,51,52,3,0
20,0,0,0,0,0,0,0,49,48,59,52,51,52,6,0
95,0,1,0,1,0,0,1,64,51,65,47,56,52,0,0
96,0,1,0,0,0,0,1,66,69,62,59,49,54,1,0
21,0,1,0,1,0,0,0,38,39,36,40,39,41,8,0
41,0,0,1,0,1,0,0,44,54,44,43,46,23,10,0
47,1,0,0,0,1,0,0,64,55,45,50,60,48,3,1020
76,0,0,0,0,1,0,1,59,51,65,62,60,53,1,0
98,1,0,1,0,1,0,1,62,66,48,60,65,56,2,1300
27,0,0,1,0,1,0,0,42,48,65,49,38,48,4,0
74,1,0,0,0,1,0,0,61,66,41,60,59,59,1,1050
77,1,0,1,0,1,0,0,62,59,56,61,64,52,4,1090
52,0,0,0,1,0,0,0,44,45,39,51,44,54,1,0
7,0,0,0,1,0,0,0,42,42,47,49,51,45,3,0
98,0,0,0,0,0,0,1,71,72,62,62,67,47,1,0
61,0,0,0,0,0,0,0,54,45,58,58,67,59,2,0
54,0,0,1,0,1,0,0,64,63,44,54,58,46,3,0
70,0,0,1,0,1,0,0,66,55,66,54,67,51,1,0
84,0,1,0,1,0,2,0,49,42,62,49,44,48,6,0
83,0,0,0,1,0,1,0,44,45,56,45,55,57,6,0
76,0,0,0,0,1,0,0,59,45,55,49,55,49,2,0
4,0,1,0,1,0,0,0,37,42,40,42,37,55,2,0
45,0,0,1,0,1,0,0,56,60,53,51,65,62,1,0
93,1,0,0,0,0,0,0,44,66,39,51,53,56,1,960
77,0,1,0,0,1,1,1,41,43,52,37,35,36,3,0
76,1,0,0,0,1,0,1,42,45,61,45,58,58,3,830
81,0,0,0,0,0,0,1,57,61,48,56,51,50,2,0
80,0,0,0,1,0,0,1,51,52,60,59,62,55,2,0
47,0,0,1,0,1,0,0,59,63,61,65,64,59,1,0
55,0,1,0,0,0,0,1,34,66,31,45,32,37,3,0
78,1,0,0,0,0,0,0,49,66,65,55,53,58,3,1070
19,0,0,1,0,1,0,0,61,57,62,60,62,58,8,0
62,1,0,1,0,1,0,0,48,55,50,50,49,46,1,1010
6,0,0,1,1,0,1,0,37,43,29,20,42,40,4,0
29,1,0,0,0,1,0,0,50,51,29,49,55,47,3,850
22,1,0,0,0,1,0,1,54,57,51,55,40,51,4,760
85,1,0,0,1,0,0,1,59,56,52,60,60,49,3,1100
99,1,0,1,0,1,0,0,66,63,59,59,65,53,3,1270
66,0,0,0,1,0,0,1,56,54,54,56,52,60,1,0
41,1,0,1,1,0,0,0,64,66,65,50,58,60,0,1150
27,0,0,0,1,0,0,1,32,51,46,30,37,23,7,0
28,0,0,0,1,0,0,0,37,48,54,45,40,56,4,0
3,0,0,1,0,1,2,0,47,51,59,50,60,42,3,0
2,0,0,0,1,0,1,0,44,46,39,49,35,32,3,0
77,0,0,0,0,0,1,1,34,42,46,24,38,47,8,0
89,1,0,0,0,1,0,0,64,48,57,65,65,66,0,980
53,0,0,1,0,0,0,1,49,57,51,49,49,46,1,0
33,0,0,0,1,0,0,0,48,48,40,41,45,40,1,0
91,0,0,0,0,0,0,0,59,61,61,58,60,49,2,0
11,0,1,0,0,1,0,1,39,42,48,38,37,42,3,0
58,1,1,0,1,0,0,0,54,44,56,59,60,57,3,870
74,1,1,0,0,1,0,0,64,58,66,62,59,91,3,870
65,0,1,0,1,0,2,1,38,42,54,44,36,52,5,0
76,1,0,0,0,0,1,1,42,40,41,39,35,44,3,560
98,0,1,0,1,0,0,0,61,45,61,53,64,53,6,0
64,0,0,0,0,0,0,0,56,46,49,54,62,62,6,0
42,1,0,1,0,1,0,0,54,47,66,54,44,49,7,770
38,0,1,0,1,0,0,0,45,33,42,40,42,41,8,0
79,1,0,0,0,1,1,0,44,36,63,54,60,45,7,680
17,0,0,0,0,0,0,0,34,51,39,47,44,43,4,0
90,1,0,1,0,1,0,1,68,63,65,60,58,36,3,1170
7,0,1,0,0,0,1,0,55,42,45,35,30,51,4,0
31,0,0,0,0,0,0,0,51,44,58,46,48,59,0,0
47,0,1,0,1,0,0,1,51,54,46,58,51,56,1,0
81,0,0,1,0,1,0,0,44,42,32,54,56,61,2,0
69,0,1,0,0,1,0,1,54,42,43,53,49,50,1,0
67,0,0,0,0,1,0,0,56,66,52,62,56,60,10,0
9,1,0,0,0,1,0,1,42,31,38,37,44,61,2,520
99,1,0,1,0,1,0,1,64,60,64,61,62,78,1,1200
36,0,0,0,0,1,1,0,46,33,64,51,47,47,7,0
30,0,1,0,1,0,0,0,42,45,61,53,46,67,3,0
93,1,0,1,0,1,0,1,64,63,58,60,62,52,3,1290
77,0,0,0,0,0,0,1,56,48,45,46,44,55,1,0
52,0,0,0,1,0,1,1,38,35,43,25,38,37,3,0
98,0,1,0,1,0,0,1,68,63,66,63,62,73,4,0
22,1,0,0,0,0,0,0,51,39,37,61,56,60,2,830
77,0,1,0,1,0,0,1,47,42,42,52,52,45,4,0
42,0,0,0,0,1,0,1,59,72,65,62,60,44,1,0
49,0,1,0,1,0,1,1,45,48,55,55,40,41,4,0
82,1,0,1,0,1,0,0,64,61,66,51,65,47,2,1150
34,0,0,0,0,0,0,0,51,51,44,47,49,41,4,0
47,1,0,0,0,0,0,0,56,57,50,57,58,51,2,1000
51,1,0,1,0,0,1,0,66,60,52,55,56,42,4,800
97,0,0,0,0,0,0,1,59,54,59,59,60,59,2,0
64,1,0,0,0,1,0,1,64,63,62,59,49,46,3,870
